potentials,0.5,1.0,-0.0034577923
potentials,0.8,1.0,-0.009538513
evaporator,0.5,0.3333333333333333,-0.036623746
evaporator,0.8,0.6666666666666666,-0.008239479
RUTH,0.5,1.0,-0.00026220412
RUTH,0.8,1.0,0.0
weather,0.5,1.0,-0.0014793387
weather,0.8,1.0,-0.0008154475
